player,playerLabel,dateOfBirth,teamLabels,awardLabels
http://www.wikidata.org/entity/Q2466008,Aleksandr Bolshakov,1946-08-27T00:00:00Z,BC Spartak Saint Petersburg,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2468364,Margo Dydek,1974-04-28T00:00:00Z,"Connecticut Sun, Los Angeles Sparks, Utah Starzz, UMMC Ekaterinburg, Olimpia Poznań","Knight of the Order of Polonia Restituta, Gold Cross of Merit"
http://www.wikidata.org/entity/Q2470487,Tatyana Ivinskaya,1958-03-27T00:00:00Z,"WBC Spartak Saint Petersburg, Horizont Minsk","Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2470562,Angelė Rupšienė,1952-01-01T00:00:00Z,FK Žalgiris Vilnius,"Order of Friendship of Peoples, Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2470894,Olesya Barel,1960-02-09T00:00:00Z,WBC CSKA Moscow,"Master of Sport of the USSR, International Class, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2470924,Svetlana Antipova,1966-08-20T00:00:00Z,WBC CSKA Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2470933,Elen Shakirova,1970-06-02T00:00:00Z,WBC CSKA Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2470955,Lyubov Sharmay,1956-04-15T00:00:00Z,WBC CSKA Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2470978,Yelena Khudashova,1965-07-10T00:00:00Z,WBC Dynamo Novosibirsk,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2471033,Irina Minkh,1964-04-16T00:00:00Z,WBC Dynamo Novosibirsk,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2471041,Irina Gerlits,1966-04-29T00:00:00Z,Soviet Union women's national basketball team,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2471705,Corliss Williamson,1973-12-04T00:00:00Z,"Toronto Raptors, Central Arkansas Bears basketball, Philadelphia 76ers, Detroit Pistons, Arkansas Razorbacks men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q2472606,Tammy Jackson,1962-12-03T00:00:00Z,"Washington Mystics, Houston Comets, Florida Gators women's basketball",University of Florida Athletic Hall of Fame
http://www.wikidata.org/entity/Q2472629,Jennifer Azzi,1968-08-31T00:00:00Z,"San Antonio Stars, Utah Starzz, Arvika Basket, Detroit Shock, San Jose Lasers, Union Sportive Valenciennes Olympic, Stanford Cardinal women's basketball","Wade Trophy, Women's Basketball Hall of Fame, Naismith College Player of the Year, Honda Sports Award, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q2472643,Katrina McClain Johnson,1965-09-19T00:00:00Z,Georgia Bulldogs,"Women's Basketball Hall of Fame, Southeastern Conference Women's Basketball Player of the Year, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q2475483,Pamela McGee,1962-12-01T00:00:00Z,"Los Angeles Sparks, Sacramento Monarchs, USC Trojans women's basketball",Women's Basketball Hall of Fame
http://www.wikidata.org/entity/Q2475545,Kim Mulkey,1962-05-17T00:00:00Z,Louisiana Tech Lady Techsters basketball,"Naismith Memorial Basketball Hall of Fame, Women's Basketball Hall of Fame, Frances Pomeroy Naismith Award, Associated Press College Basketball Coach of the Year"
http://www.wikidata.org/entity/Q2477269,Bobby Simmons,1980-06-02T00:00:00Z,"San Antonio Spurs, Washington Wizards, Milwaukee Bucks, Brooklyn Nets, Stockton Kings, Los Angeles Clippers, DePaul Blue Demons men's basketball",NBA Most Improved Player Award
http://www.wikidata.org/entity/Q2502348,Sandrine Gruda,1987-06-25T00:00:00Z,"Connecticut Sun, Los Angeles Sparks, UMMC Ekaterinburg, Union Sportive Valenciennes Olympic",Knight of the National Order of Merit
http://www.wikidata.org/entity/Q2504840,Evan Fournier,1992-10-29T00:00:00Z,"Orlando Magic, Denver Nuggets, Poitiers Basket 86, Nanterre 92",Knight of the National Order of Merit
http://www.wikidata.org/entity/Q2518079,Michele Mian,1973-07-18T00:00:00Z,Pallacanestro Cantù,Officer of the Order of Merit of the Italian Republic
http://www.wikidata.org/entity/Q2518109,Alex Righetti,1977-08-14T00:00:00Z,"Pallacanestro Varese, Rinascita Basket Rimini",Officer of the Order of Merit of the Italian Republic
http://www.wikidata.org/entity/Q2535029,Irina Sokolovskaya,1983-01-03T00:00:00Z,"Chevakata Vologda, WBC Dynamo Moscow","Medal of the Order ""For Merit to the Fatherland"" II class"
http://www.wikidata.org/entity/Q2536207,Ivan Edeshko,1945-03-25T00:00:00Z,"PBC CSKA Moscow, BC CSKA Kyiv, Q25396119","Order of the Badge of Honour, Merited Coach of the USSR, Order of Honour, Medal ""For Labour Valour"", Merited Master of Sports of the USSR, Honoured Coach of Russia"
http://www.wikidata.org/entity/Q2536221,Anatoli Polivoda,1947-05-29T00:00:00Z,BC Budivelnyk,"Medal ""For Distinguished Labour"", Merited Master of Sports of the USSR, Order of Merit (Ukraine), 3rd class"
http://www.wikidata.org/entity/Q2538085,Zurab Sakandelidze,1945-08-09T00:00:00Z,BC Dinamo Tbilisi,"Order of the Badge of Honour, Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2538800,Viktor Vlasov,1925-11-01T00:00:00Z,BC Dynamo Moscow,"Merited Master of Sports of the USSR, Honoured Coach of Russia"
http://www.wikidata.org/entity/Q2539609,Vinko Jelovac,1948-11-18T00:00:00Z,KK Union Olimpija,"Slovenian Sportsperson of the Year, Slovenian Athletes Hall of Fame, Bloudek award, Bloudek badge"
http://www.wikidata.org/entity/Q2031475,Yelena Shvaybovich,1966-02-03T00:00:00Z,"Horizont Minsk, Olimpia Poznań, WBC Dynamo Moscow",Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2031880,Yevgeny Gomelsky,1938-12-26T00:00:00Z,BC Spartak Saint Petersburg,"Merited Coach of the USSR, Order of Honour, Medal of the Order ""For Merit to the Fatherland"" II class, Honoured coach of the RSFSR"
http://www.wikidata.org/entity/Q2032761,Miha Zupan,1982-09-13T00:00:00Z,"BC Spartak Saint Petersburg, KK Union Olimpija, KD Slovan, Türk Telekom B.K.",Bloudek badge
http://www.wikidata.org/entity/Q2033551,Lindsay Gaze,1936-08-16T00:00:00Z,Prahran Football Club,"FIBA Hall of Fame, Medal of the Order of Australia"
http://www.wikidata.org/entity/Q2052835,Nykesha Sales,1976-05-10T00:00:00Z,"Beşiktaş J.K., Connecticut Sun, Orlando Miracle, BK Brno, Lotos VBW Clima Gdynia, ZVVZ USK Prague, UConn Huskies women's basketball, SK Cēsis, ŽKK Mladi Krajišnik","Big East Conference Women's Basketball Player of the Year, Huskies of Honor"
http://www.wikidata.org/entity/Q2052992,Taj McWilliams-Franklin,1970-10-20T00:00:00Z,"Galatasaray SK, New York Liberty, Connecticut Sun, Los Angeles Sparks, Washington Mystics, Minnesota Lynx, Orlando Miracle, TS Wisła Can-Pack Kraków, CB Avenida, WBC Spartak Moscow Region, Dandenong Rangers, PF Schio, Detroit Shock, Philadelphia Rage, Georgia State Panthers women's basketball, Incheon Shinhan Bank S-Birds",Kim Perrot Sportsmanship Award
http://www.wikidata.org/entity/Q2053081,Andrea Lloyd,1965-09-02T00:00:00Z,"Minnesota Lynx, Columbus Quest",Women's Basketball Hall of Fame
http://www.wikidata.org/entity/Q2053104,Bridgette Gordon,1967-04-27T00:00:00Z,ASDG Comense 1872,"Women's Basketball Hall of Fame, Southeastern Conference Women's Basketball Player of the Year, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q2053552,Kalana Greene,1987-07-13T00:00:00Z,"New York Liberty, UConn Huskies women's basketball",WNBA All-Rookie Team
http://www.wikidata.org/entity/Q2054549,Galina Savitskaya,1961-07-13T00:00:00Z,Horizont Minsk,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q1661518,Thurl Bailey,1961-04-07T00:00:00Z,"Pallacanestro Cantù, Olimpia Milano, Minnesota Timberwolves, Utah Jazz, Panionios B.C., NC State Wolfpack men's basketball","NBA All-Rookie Team, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q1662039,Vladimir Torban,1932-12-10T00:00:00Z,BC Dynamo Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q1665679,"Mike Dunleavy, Sr.",1954-03-21T00:00:00Z,"Philadelphia 76ers, San Antonio Spurs, Houston Rockets, Milwaukee Bucks, South Carolina Gamecocks men's basketball, Carolina Lightning",NBA Coach of the Year Award
http://www.wikidata.org/entity/Q1676647,Ubiratan Pereira Maciel,1944-01-18T00:00:00Z,Reyer Venezia Mestre,FIBA Hall of Fame
http://www.wikidata.org/entity/Q1677183,Jack Ramsay,1925-02-21T00:00:00Z,"Saint Joseph's Hawks men's basketball, Wilmington Bombers",Chuck Daly Lifetime Achievement Award
http://www.wikidata.org/entity/Q1687804,Jerry Colangelo,1939-11-20T00:00:00Z,"Philadelphia 76ers, Illinois Fighting Illini baseball, Illinois Fighting Illini men's basketball",NBA Executive of the Year Award
http://www.wikidata.org/entity/Q1709747,Len Ford,1926-02-18T00:00:00Z,"Green Bay Packers, Cleveland Browns, Los Angeles Dons, Michigan Wolverines football, Morgan State Bears football, Morgan State Bears men's basketball","Pro Football Hall of Fame, National Football League 1950s All-Decade Team, All-Pro, college football national championships in NCAA Division I FBS"
http://www.wikidata.org/entity/Q1752530,Mieczysław Łopatka,1939-10-10T00:00:00Z,Élan Chalon,Knight of the Order of Polonia Restituta
http://www.wikidata.org/entity/Q1752941,Teófilo Cruz,1942-01-08T00:00:00Z,"Cangrejeros de Santurce, Seattle Redhawks men's basketball",Olympic Order
http://www.wikidata.org/entity/Q1756749,Dmitry Sukharev,1960-12-25T00:00:00Z,PBC CSKA Moscow,"Master of Sport of the USSR, International Class"
http://www.wikidata.org/entity/Q1760572,Ricardo Primitivo González,1925-05-12T00:00:00Z,Argentina men's national basketball team,FIBA Hall of Fame
http://www.wikidata.org/entity/Q1771170,Yuri Korneev,1937-03-26T00:00:00Z,BC Dynamo Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q1771176,Mikhail Semyonov,1933-09-18T00:00:00Z,PBC CSKA Moscow,"Order of the Badge of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q1771679,Vadim Kapranov,1940-02-26T00:00:00Z,BC Dynamo Moscow,"Master of Sport of the USSR, International Class, Merited Coach of the USSR"
http://www.wikidata.org/entity/Q1773575,Jean-Jacques Conceição,1964-04-03T00:00:00Z,Limoges CSP,FIBA Hall of Fame
http://www.wikidata.org/entity/Q1774081,Aleksandr Travin,1930-07-23T00:00:00Z,PBC CSKA Moscow,"Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q1776155,Arsalan Kazemi,1990-04-22T00:00:00Z,"Oregon Ducks men's basketball, Petrochimi Bandar Imam BC, Rice Owls men's basketball, Zob Ahan Isfahan BC, Beijing Royal Fighters",USBWA Most Courageous Award
http://www.wikidata.org/entity/Q1791161,Hortência Marcari,1959-09-23T00:00:00Z,Libertas Trogylos Basket,Women's Basketball Hall of Fame
http://www.wikidata.org/entity/Q1797248,Oscar Schmidt,1958-02-16T00:00:00Z,"Juvecaserta Basket, CB Valladolid, Grêmio Barueri Futebol, Flamengo Basketball, Mackenzie Esporte Clube, Basquetebol do Sport Club Corinthians Paulista, Pallacanestro Pavia, Esporte Clube Sírio (basketball), Basquetebol da Sociedade Esportiva Palmeiras",FIBA Hall of Fame
http://www.wikidata.org/entity/Q1815125,Randy Smith,1948-12-12T00:00:00Z,"New York Knicks, Atlanta Hawks, Cleveland Cavaliers, Los Angeles Clippers, Buffalo State Bengals men's basketball",NBA All-Star Game Kobe Bryant Most Valuable Player Award
http://www.wikidata.org/entity/Q1848055,Vyacheslav Khrynin,1937-08-10T00:00:00Z,BC Dynamo Moscow,"Order of Friendship of Peoples, Order of the Badge of Honour"
http://www.wikidata.org/entity/Q1890505,P. J. Tucker,1985-05-05T00:00:00Z,"Sutor Basket Montegranaro, Toronto Raptors, Phoenix Suns, Brose Baskets, BC Donetsk, Hapoel Holon, Bnei Herzliya, Piratas de Quebradillas, Texas Longhorns men's basketball, Aris Thessaloniki B.C.",Big 12 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1911146,Michelle Snow,1980-03-20T00:00:00Z,"Tennessee Lady Volunteers basketball, Atlanta Dream, Chicago Sky, San Antonio Stars, Houston Comets",WNBA Most Improved Player Award
http://www.wikidata.org/entity/Q1941315,Mo Udall,1922-06-15T00:00:00Z,Arizona Wildcats men's basketball,Presidential Medal of Freedom
http://www.wikidata.org/entity/Q1942732,Sergei Tarakanov,1958-04-25T00:00:00Z,BC Spartak Saint Petersburg,"Order of Friendship of Peoples, Order of Honour, Medal ""For Distinguished Labour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q1946940,Yekaterina Lisina,1987-10-15T00:00:00Z,"Dynamo Kursk, WBC CSKA Moscow, WBC Spartak Moscow Region","Medal of the Order ""For Merit to the Fatherland"" II class"
http://www.wikidata.org/entity/Q1962626,Víktor Pankrashkin,1957-12-10T00:00:00Z,PBC CSKA Moscow,"Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q1965300,Samantha Prahalis,1990-01-23T00:00:00Z,"Atlanta Dream, New York Liberty, Phoenix Mercury, Los Angeles Sparks, Ohio State Buckeyes women's basketball",WNBA All-Rookie Team
http://www.wikidata.org/entity/Q1965508,Erwin Dudley,1981-10-02T00:00:00Z,"Anadolu Efes S.K., Beşiktaş men's basketball team, Galatasaray S.K., Türk Telekom B.K., Maccabi Rishon LeZion, Alabama Crimson Tide men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1986243,Justin Doellman,1985-02-03T00:00:00Z,"KK Budućnost Podgorica, FC Barcelona Lassa, Bàsquet Manresa, Valencia BC, Orléans Loiret Basket, Anadolu Efes S.K., CB Lucentum Alicante, Cholet Basket, Besançon BCD, Xavier Musketeers men's basketball",ACB Most Valuable Player Award
http://www.wikidata.org/entity/Q1997837,Vladimir Andreev,1945-03-19T00:00:00Z,PBC CSKA Moscow,Merited Master of Sports of the USSR
http://www.wikidata.org/entity/Q2001928,Sidney Spencer,1985-03-07T00:00:00Z,"New York Liberty, Connecticut Sun, Phoenix Mercury, Los Angeles Sparks, Tennessee Lady Volunteers basketball",WNBA All-Rookie Team
http://www.wikidata.org/entity/Q2014245,Lusia Harris,1955-02-10T00:00:00Z,Delta State Statesmen and Lady Statesmen,"Women's Basketball Hall of Fame, Honda Sports Award, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q2016227,Vickie Johnson,1972-04-15T00:00:00Z,"New York Liberty, San Antonio Stars, Tarbes Gespe Bigorre",Kim Perrot Sportsmanship Award
http://www.wikidata.org/entity/Q2017038,Katy Steding,1967-12-11T00:00:00Z,"Sacramento Monarchs, Seattle Storm, Portland Power, Stanford Cardinal women's basketball",Oregon Sports Hall of Fame
http://www.wikidata.org/entity/Q2017351,Nikki McCray,1971-12-17T00:00:00Z,"Chicago Sky, Phoenix Mercury, Washington Mystics, San Antonio Stars, Indiana Fever, Tennessee Lady Volunteers basketball","Women's Basketball Hall of Fame, Southeastern Conference Women's Basketball Player of the Year"
http://www.wikidata.org/entity/Q2017373,Clarissa Davis,1967-06-04T00:00:00Z,"Phoenix Mercury, Texas Longhorns women's basketball","Wade Trophy, Women's Basketball Hall of Fame"
http://www.wikidata.org/entity/Q2017448,Vickie Orr,1967-04-04T00:00:00Z,Auburn Tigers women's basketball,Southeastern Conference Women's Basketball Player of the Year
http://www.wikidata.org/entity/Q2019517,Carolyn Jones-Young,1969-07-29T00:00:00Z,"Portland Fire, Auburn Tigers women's basketball",Southeastern Conference Women's Basketball Player of the Year
http://www.wikidata.org/entity/Q2019543,Michele Timms,1965-06-28T00:00:00Z,"Australia women's national basketball team, Phoenix Mercury","Australian Sports Medal, Women's Basketball Hall of Fame, Member of the Order of Australia"
http://www.wikidata.org/entity/Q2019565,Daedra Charles,1968-11-22T00:00:00Z,"United States women's national basketball team, Tarbes Gespe Bigorre, Tennessee Lady Volunteers basketball","Wade Trophy, Women's Basketball Hall of Fame"
http://www.wikidata.org/entity/Q2019603,Sandy Brondello,1968-08-20T00:00:00Z,Detroit Shock,WNBA Coach of the Year Award
http://www.wikidata.org/entity/Q2019631,Nancy Dunkle,1955-01-10T00:00:00Z,Cal State Fullerton Titans women's basketball,Women's Basketball Hall of Fame
http://www.wikidata.org/entity/Q2019651,Venus Lacy,1967-02-09T00:00:00Z,"New York Liberty, OL Reign, Nashville Noise, Long Beach Stingrays, Columbus Quest, Louisiana Tech Lady Techsters basketball",Louisiana Tech University Athletic Hall of Fame
http://www.wikidata.org/entity/Q2021635,Rachael Sporn,1968-05-26T00:00:00Z,"Australia women's national basketball team, Adelaide Lightning, Detroit Shock","Australian Sports Medal, Centenary Medal, Australian Basketball Hall of Fame, Medal of the Order of Australia"
http://www.wikidata.org/entity/Q965738,Zoran Slavnić,1949-10-26T00:00:00Z,"Juvecaserta Basket, Club Joventut Badalona, KK Partizan, KK Crvena zvezda, KK Šibenik",FIBA Hall of Fame
http://www.wikidata.org/entity/Q965870,Matteo Soragna,1975-12-26T00:00:00Z,Olimpia Basket Pistoia,Officer of the Order of Merit of the Italian Republic
http://www.wikidata.org/entity/Q970267,Don Meineke,1930-10-30T00:00:00Z,"Sacramento Kings, Dayton Flyers men's basketball, Cincinnati Royals",NBA Rookie of the Year Award
http://www.wikidata.org/entity/Q970476,Bud Grant,1927-05-20T00:00:00Z,"Los Angeles Lakers, Philadelphia Eagles, Winnipeg Blue Bombers, Minnesota Golden Gophers baseball, Minnesota Golden Gophers football, Minnesota Golden Gophers men's basketball","Pro Football Hall of Fame, Canadian Football Hall of Fame"
http://www.wikidata.org/entity/Q970848,Kenny Lofton,1967-05-31T00:00:00Z,"New York Yankees, Chicago Cubs, San Francisco Giants, Texas Rangers, Chicago White Sox, Atlanta Braves, Cleveland Guardians, Philadelphia Phillies, Pittsburgh Pirates, Houston Astros, Trenton Thunder, Arizona Wildcats baseball, Arizona Wildcats men's basketball",Rawlings Gold Glove Award
http://www.wikidata.org/entity/Q971494,Valeri Tikhonenko,1964-08-19T00:00:00Z,PBC CSKA Moscow,"Order of Friendship of Peoples, Order of Friendship, Order of the Badge of Honour, Medal ""For Distinguished Labour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q971504,Evgeniy Pashutin,1969-02-06T00:00:00Z,"BC UNICS, BC Spartak Saint Petersburg, BC Avtodor Saratov",Honoured Coach of Russia
http://www.wikidata.org/entity/Q971538,Michael Cooper,1956-04-15T00:00:00Z,"Pallacanestro Virtus Roma, Los Angeles Lakers, Denver Nuggets, New Mexico Lobos men's basketball","WNBA Coach of the Year Award, NBA Defensive Player of the Year Award, NBA All-Defensive Team, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q973121,Paul George,1990-05-02T00:00:00Z,"Los Angeles Clippers, Fresno State Bulldogs men's basketball","NBA Most Improved Player Award, NBA All-Defensive Team"
http://www.wikidata.org/entity/Q974268,Vytautas Kulakauskas,1920-08-25T00:00:00Z,BC Žalgiris,"Order of the Badge of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q975066,Walter Davis,1954-09-09T00:00:00Z,"Denver Nuggets, Phoenix Suns, Portland Trail Blazers, North Carolina Tar Heels men's basketball","NBA Rookie of the Year Award, North Carolina Sports Hall of Fame"
http://www.wikidata.org/entity/Q982087,Denis Marconato,1975-07-29T00:00:00Z,"Pallacanestro Cantù, Olimpia Milano, Mens Sana Basket, Reyer Venezia Mestre, FC Barcelona Lassa, Donostia Gipuzkoa BC, Pallacanestro Treviso, Pallacanestro Petrarca Padova",Officer of the Order of Merit of the Italian Republic
http://www.wikidata.org/entity/Q984367,Jalen Rose,1973-01-30T00:00:00Z,"Chicago Bulls, New York Knicks, Toronto Raptors, Denver Nuggets, Phoenix Suns, Indiana Pacers, Michigan Wolverines men's basketball",NBA Most Improved Player Award
http://www.wikidata.org/entity/Q1027716,Calvin Murphy,1948-05-09T00:00:00Z,"Houston Rockets, Niagara Purple Eagles men's basketball","NBA All-Rookie Team, J. Walter Kennedy Citizenship Award"
http://www.wikidata.org/entity/Q1027929,Dick Van Arsdale,1943-02-22T00:00:00Z,"New York Knicks, Phoenix Suns, Indiana Hoosiers men's basketball","NBA All-Rookie Team, Indiana Mr. Basketball"
http://www.wikidata.org/entity/Q1032247,Kelly Miller,1978-09-06T00:00:00Z,"Atlanta Dream, New York Liberty, Charlotte Sting, Washington Mystics, Minnesota Lynx, Indiana Fever, WBC Spartak Moscow Region, Georgia Lady Bulldogs basketball","WNBA Most Improved Player Award, James E. Sullivan Award, Southeastern Conference Women's Basketball Player of the Year"
http://www.wikidata.org/entity/Q2540314,André Buffière,1922-11-12T00:00:00Z,ASVEL Lyon-Villeurbanne,Knight of the Legion of Honour
http://www.wikidata.org/entity/Q2542566,Olga Sukharnova,1955-02-14T00:00:00Z,"WBC Spartak Moscow Region, Challes-les-Eaux Basket","Order of Friendship of Peoples, Order of the Badge of Honour, Women's Basketball Hall of Fame, Medal ""For Labour Valour"", Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2547802,Aramis Naglić,1965-08-28T00:00:00Z,KK Kvarner,Order of Danica Hrvatska
http://www.wikidata.org/entity/Q2552767,Petar Skansi,1943-11-23T00:00:00Z,"Victoria Libertas Pesaro, KK Split",Franjo Bučar State Award for Sport
http://www.wikidata.org/entity/Q2553189,Maigonis Valdmanis,1933-09-08T00:00:00Z,ASK Riga,"Order of the Red Banner of Labour, Order of the Three Stars, Order of the Badge of Honour, Merited Coach of the USSR, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2555801,Jon Koncak,1963-05-17T00:00:00Z,"Atlanta Hawks, Orlando Magic, SMU Mustangs men's basketball",Eagle Scout
http://www.wikidata.org/entity/Q2556599,Kerry Kittles,1974-06-12T00:00:00Z,"Los Angeles Clippers, Villanova Wildcats men's basketball",NBA All-Rookie Team
http://www.wikidata.org/entity/Q2557724,Wayne Simien,1983-03-09T00:00:00Z,"Miami Heat, Cáceres Ciudad del Baloncesto, Kansas Jayhawks men's basketball",Big 12 Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q2557803,Valery Goborov,1966-01-20T00:00:00Z,PBC CSKA Moscow,"Order of the Badge of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2561603,Vince Boryla,1927-03-11T00:00:00Z,"New York Knicks, Denver Pioneers men's basketball, Notre Dame Fighting Irish men's basketball",NBA Executive of the Year Award
http://www.wikidata.org/entity/Q2561770,Ignacio Solozábal,1958-01-08T00:00:00Z,FC Barcelona Lassa,Q67206501
http://www.wikidata.org/entity/Q2562179,Gene Shue,1931-12-18T00:00:00Z,"New York Knicks, Washington Wizards, Detroit Pistons, Los Angeles Clippers, Maryland Terrapins men's basketball, Philadelphia Warriors","All-NBA Team, NBA Coach of the Year Award"
http://www.wikidata.org/entity/Q2563023,Guy Rodgers,1935-09-01T00:00:00Z,"Chicago Bulls, Sacramento Kings, Milwaukee Bucks, Temple Owls men's basketball, Cincinnati Royals, Philadelphia Warriors",Companion of the Ordre des arts et des lettres du Québec
http://www.wikidata.org/entity/Q2563590,Modestas Paulauskas,1945-03-19T00:00:00Z,BC Žalgiris,"Order of the Badge of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2564695,Wayne Embry,1937-03-26T00:00:00Z,"Boston Celtics, Sacramento Kings, Milwaukee Bucks, Miami RedHawks men's basketball, Cincinnati Royals",NBA Executive of the Year Award
http://www.wikidata.org/entity/Q2565114,Lou Hudson,1944-07-11T00:00:00Z,"Los Angeles Lakers, Atlanta Hawks, Minnesota Golden Gophers men's basketball",North Carolina Sports Hall of Fame
http://www.wikidata.org/entity/Q2565814,Will Perdue,1965-08-29T00:00:00Z,"Chicago Bulls, San Antonio Spurs, Portland Trail Blazers, Vanderbilt Commodores men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q2565934,Ernie Grunfeld,1955-04-24T00:00:00Z,"New York Knicks, Sacramento Kings, Milwaukee Bucks, Tennessee Volunteers men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q2566671,Valdis Valters,1957-08-04T00:00:00Z,"BK VEF Rīga, ASK/Brocēni/LMT","Master of Sport of the USSR, International Class, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2566702,Jānis Krūmiņš,1930-01-30T00:00:00Z,ASK Riga,"Order of the Badge of Honour, Merited Master of Sports of the USSR"
http://www.wikidata.org/entity/Q2566735,Terry Porter,1963-04-08T00:00:00Z,"San Antonio Spurs, Phoenix Suns, Sacramento Kings, Portland Trail Blazers, Miami Heat, Milwaukee Bucks, Minnesota Timberwolves",J. Walter Kennedy Citizenship Award
http://www.wikidata.org/entity/Q2567451,Hersey Hawkins,1966-09-29T00:00:00Z,"Chicago Bulls, Philadelphia 76ers, Charlotte Hornets, New Orleans Pelicans, Seattle SuperSonics, Bradley Braves men's basketball","NBA All-Rookie Team, NBA Sportsmanship Award"
http://www.wikidata.org/entity/Q2567482,Adonal Foyle,1975-03-09T00:00:00Z,"Golden State Warriors, Orlando Magic, Memphis Grizzlies, Colgate Raiders men's basketball",Great Immigrants
http://www.wikidata.org/entity/Q1042435,Carlo Recalcati,1945-09-11T00:00:00Z,Pallacanestro Cantù,Order of Merit of the Italian Republic
http://www.wikidata.org/entity/Q1060867,Chamique Holdsclaw,1977-08-09T00:00:00Z,"Washington Mystics, Tennessee Lady Volunteers basketball","James E. Sullivan Award, Best Female Athlete ESPY Award, Best Female College Basketball Player ESPY Award, Southeastern Conference Women's Basketball Player of the Year, Honda Sports Award for Basketball"
http://www.wikidata.org/entity/Q1061731,Chandler Parsons,1988-10-25T00:00:00Z,"Dallas Mavericks, Houston Rockets, Cholet Basket, Florida Gators men's basketball",Southeastern Conference Men's Basketball Player of the Year
http://www.wikidata.org/entity/Q1070836,Chet Walker,1940-02-22T00:00:00Z,"Chicago Bulls, Philadelphia 76ers, Bradley Braves men's basketball",NBA All-Rookie Team
http://www.wikidata.org/entity/Q1076942,Chris Anstey,1975-01-01T00:00:00Z,"BC UNICS, PBC Ural Great Perm, Chicago Bulls, Dallas Mavericks, Melbourne Tigers, South East Melbourne Magic, Victoria Titans",Australian Sports Medal
http://www.wikidata.org/entity/Q1077437,Corny Thompson,1960-02-05T00:00:00Z,"Pallacanestro Varese, Club Joventut Badalona, Dallas Mavericks, Baloncesto León, UConn Huskies men's basketball, Savannah Spirits",Huskies of Honor
http://www.wikidata.org/entity/Q1086985,Pero Cameron,1974-06-05T00:00:00Z,Waikato Pistons,New Zealand Order of Merit
http://www.wikidata.org/entity/Q1089188,Chuck Person,1964-06-27T00:00:00Z,"San Antonio Spurs, Charlotte Hornets, Indiana Pacers, Minnesota Timberwolves, New Orleans Pelicans, Seattle SuperSonics, Auburn Tigers men's basketball","NBA Rookie of the Year Award, NBA All-Rookie Team"
http://www.wikidata.org/entity/Q1095421,"Clarence ""Big House"" Gaines",1923-05-21T00:00:00Z,"Morgan State Bears football, Morgan State Bears men's basketball",North Carolina Sports Hall of Fame
http://www.wikidata.org/entity/Q1101335,Clifford Robinson,1966-12-16T00:00:00Z,"Golden State Warriors, Phoenix Suns, Portland Trail Blazers, Detroit Pistons, Brooklyn Nets, Rapid City Thrillers, UConn Huskies men's basketball","NBA Sixth Man of the Year Award, Huskies of Honor"
